sic_code,sic_name,group_code,group_name,division_code,division_name,url,sic_description,sic_examples
4932,Gas and Other Services Combined,49,"Electric, Gas, And Sanitary Services",E,"Transportation, Communications, Electric, Gas, And Sanitary Services ",https://www.osha.gov/pls/imis/sic_manual.display?id=951&tab=description,"Establishments primarily engaged in providing gas services in combination with other services, with gas services as the major part though less than 95 percent of the total. ",Gas and other services combined (gas less than 95 percent of total)
4939,"Combination Utilities, Not Elsewhere Classified",49,"Electric, Gas, And Sanitary Services",E,"Transportation, Communications, Electric, Gas, And Sanitary Services ",https://www.osha.gov/pls/imis/sic_manual.display?id=952&tab=description,"Establishments primarily engaged in providing combinations of electric, gas, and other services, not elsewhere classified. ","Utilities, combination of"
4941,Water Supply,49,"Electric, Gas, And Sanitary Services",E,"Transportation, Communications, Electric, Gas, And Sanitary Services ",https://www.osha.gov/pls/imis/sic_manual.display?id=953&tab=description,"Establishments primarily engaged in distributing water for sale for domestic, commercial, and industrial use. Systems distributing water primarily for irrigation service are classified in Industry 4971. ","Water supply systems, except irrigation"
4952,Sewerage Systems,49,"Electric, Gas, And Sanitary Services",E,"Transportation, Communications, Electric, Gas, And Sanitary Services ",https://www.osha.gov/pls/imis/sic_manual.display?id=954&tab=description,"Establishments primarily engaged in the collection and disposal of wastes conducted through a sewer system, including such treatment processes as may be provided. ",Sewerage systems
4953,Refuse Systems,49,"Electric, Gas, And Sanitary Services",E,"Transportation, Communications, Electric, Gas, And Sanitary Services ",https://www.osha.gov/pls/imis/sic_manual.display?id=955&tab=description,"Establishments primarily engaged in the collection and disposal of refuse by processing or destruction or in the operation of incinerators, waste treatment plants, landfills, or other sites for disposal of such materials. Establishments primarily engaged in collecting and transporting refuse without such disposal are classified in Transportation, Industry 4212. ","Acid waste, collection and disposal of
Ashes, collection and disposal of
Dumps, operation of
Garbage: collecting, destroying, and processing
Hazardous waste material disposal sites
Incinerator operation
Landfill, sanitary: operation of
Radioactive waste materials, disposal of
Refuse systems
Rubbish collection and disposal
Sludge disposal sites
Street refuse systems
Waste materials disposal at sea"
4959,"Sanitary Services, Not Elsewhere Classified",49,"Electric, Gas, And Sanitary Services",E,"Transportation, Communications, Electric, Gas, And Sanitary Services ",https://www.osha.gov/pls/imis/sic_manual.display?id=956&tab=description,"Establishments primarily engaged in furnishing sanitary services, not elsewhere classified. ","Beach maintenance cleaning
Malaria control
Mosquito eradication
Oil spill cleanup
Snowplowing
Sweeping service road, airport, parking lot, etc.
Vacuuming of airport runways"
4961,Steam and Air-Conditioning Supply,49,"Electric, Gas, And Sanitary Services",E,"Transportation, Communications, Electric, Gas, And Sanitary Services ",https://www.osha.gov/pls/imis/sic_manual.display?id=957&tab=description,Establishments engaged in the production and/or distribution of steam and heated or cooled air for sale. ,"Air-conditioning supply services
Cooled air suppliers
Distribution of cooled air
Geothermal steam production
Steam heating systems (suppliers of heat)
Steam supply systems, including geothermal"
4971,Irrigation Systems,49,"Electric, Gas, And Sanitary Services",E,"Transportation, Communications, Electric, Gas, And Sanitary Services ",https://www.osha.gov/pls/imis/sic_manual.display?id=958&tab=description,"Establishments primarily engaged in operating water supply systems for the purpose of irrigation. Establishments primarily engaged in operating irrigation systems for others, but which do not themselves provide water, are classified in Agricultural Services, Industry 0721. ","Impounding reservoirs, irrigation
Irrigation system operation
Water distribution or supply systems for irrigation"
5012,Automobiles and Other Motor Vehicles,50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=959&tab=description,"Establishments primarily engaged in the wholesale distribution of new and used passenger automobiles, trucks, trailers, and other motor vehicles, including motorcycles, motor homes, and snowmobiles. Automotive distributors primarily engaged in selling at retail to individual consumers for personal use, and also selling a limited amount of new and used passenger automobiles and trucks at wholesale, are classified in Retail Trade, Industry 5511. ","Ambulances-wholesale
Automobile auction-wholesale
Automobiles-wholesale
Bodies, automotive-wholesale
Buses-wholesale
Campers (pickup couches) for mounting on trucks-wholesale
Mopeds-wholesale
Motor homes-wholesale
Motor scooters-wholesale
Motor vehicles, commercial-wholesale
Motorcycles-wholesale
Popup campers-wholesale
Recreational vehicles-wholesale
Snowmobiles-wholesale
Taxicabs-wholesale
Trailers for passenger automobiles-wholesale
Truck tractors-wholesale
Truck trailers-wholesale
Trucks-wholesale
Vans-wholesale"
5013,Motor Vehicle Supplies and New Parts,50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=960&tab=description,"Establishments primarily engaged in the wholesale distribution of motor vehicle supplies, accessories, tools, and equipment; and new motor vehicle parts. ","Automobile engine testing equipment electrical-wholesale
Automobile glass-wholesale
Automobile service station equipment-wholesale
Automotive accessories-wholesale
Automotive engines, new-wholesale
Automotive parts, new-wholesale
Automotive stampings-wholesale
Automotive supplies-wholesale
Batteries, automotive-wholesale
Engine electrical equipment, automotive-wholesale
Garage service equipment-wholesale
Hardware, automotive-wholesale
Motorcycle parts-wholesale
Pumps, measuring and dispensing: gasoline and oil-wholesale
Seat belts, automotive-wholesale
Seat covers, automotive-wholesale
Service station equipment, automobile-wholesale
Testing equipment, electrical: automotive-wholesale
Tools and equipment, automotive-wholesale
Wheels, motor vehicle: new-wholesale"
5014,Tires and Tubes,50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=961&tab=description,Establishments primarily engaged in the wholesale distribution of tires and tubes for passenger and commercial vehicles. ,"Repair materials, tire and tube-wholesale
Tires, used-wholesale
Tires and tubes, new-wholesale
Tires, used-wholesale"
5015,"Motor Vehicle Parts, Used",50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=962&tab=description,Establishments primarily engaged in the distribution at wholesale or retail of used motor vehicle parts. This industry includes establishments primarily engaged in dismantling motor vehicles for the purpose of selling parts. Establishments primarily engaged in dismantling motor vehicles for scrap are classified in Industry 5093. ,"Automobile engines, used-wholesale or retail
Automobile parts, used-wholesale or retail
Motor vehicle parts, used-wholesale or retail"
5021,Furniture,50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=963&tab=description,"Establishments primarily engaged in the wholesale distribution of furniture, including bedsprings, mattresses, and other household furniture; office furniture; and furniture for public parks and buildings. Establishments primarily engaged in the wholesale distribution of partitions, shelving, lockers, and store fixtures are classified in Industry 5046. ","Bar furniture-wholesale
Bedsprings-wholesale
Cafeteria furniture-wholesale
Chairs household, office, and public building-wholesale
Church pews-wholesale
Desks, including school-wholesale
Furniture, juvenile-wholesale
Furniture, unfinished-wholesale
Furniture household, office, restaurant, and public building-wholesale
Lawn furniture-wholesale
Mattresses-wholesale
School desks-wholesale
Theater seats-wholesale
Waterbeds-wholesale"
5023,Home furnishings,50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=964&tab=description,"Establishments primarily engaged in the wholesale distribution of home furnishings and housewares, including antiques; china; glassware and earthenware; lamps (including electric); curtains and draperies; linens and towels; and carpets, linoleum, and all other types of hard and soft surface floor coverings. Establishments primarily engaged in the wholesale distribution of other electrical household goods are classified in Industry 5064, and those distributing precious metal flatware are classified in Industry 5094. ","Aluminum ware-wholesale
Bedspreads-wholesale
Blankets-wholesale
Carpets-wholesale
China-wholesale
Crockery-wholesale
Curtains-wholesale
Draperies-wholesale
Floor coverings-wholesale
Glassware, household-wholesale
Home furnishings-wholesale
Kitchen tools and utensils, except precious metal flatware-wholesale
Lamps: floor, boudoir, desk-wholesale
Linens-wholesale
Linoleum-wholesale
Pillow cases-wholesale
Rugs-wholesale
Sheets, textile-wholesale
Slipcovers, furniture-wholesale
Table linens-wholesale"
5031,"Lumber, Plywood, Millwork, and Wood Panels",50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=965&tab=description,"Establishments, with or without yards, primarily engaged in the wholesale distribution of rough, dressed, and finished lumber (but not timber); plywood; reconstituted wood fiber products; doors and windows and their frames (all materials); wood fencing; and other wood or metal millwork. ","Composite board products, wood-based-wholesale
Door frames, all materials-wholesale
Enameled tileboard (hardboard)-wholesale
Fencing, wood-wholesale
Hardboard-wholesale
Kitchen cabinets to be built in-wholesale
Lumber rough, dressed, and finished-wholesale
Medium density fiberboard-wholesale
Metal doors, sash and trim-wholesale
Millwork-wholesale
Molding all materials-wholesale
Paneling wood-wholesale
Particleboard-wholesale
Plywood-wholesale
Shingles wood-wholesale
Structural assemblies prefabricated wood-wholesale
Veneer-wholesale
Wallboard-wholesale
Window frames all materials-wholesale
Windows and doors-wholesale
Wood siding-wholesale"
5032,"Brick, Stone, and Related Construction Materials",50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=966&tab=description,"Establishments primarily engaged in the wholesale distribution of stone, cement, lime, construction sand, and gravel; brick (except refractory); asphalt and concrete mixtures; and concrete, stone, and structural clay products (other than refractories). Distributors of industrial sand and of refractory materials are classified in Industry 5085. Establishments primarily engaged in producing ready-mixed concrete are classified in Manufacturing, Industry 3273. ","Aggregate-wholesale
Asphalt mixtures-wholesale
Blocks building-wholesale
Brick, except refractory-wholesale
Building stone-wholesale
Cement-wholesale
Ceramic construction materials except refractory-wholesale
Ceramic wall and floor tile-wholesale
Cinders-wholesale
Clay construction materials except refractory-wholesale
Concrete building products-wholesale
Concrete mixtures-wholesale
Granite building stone-wholesale
Gravel-wholesale
Lime except agricultural-wholesale
Limestone-wholesale
Marble building stone-wholesale
Masons materials-wholesale
Paving mixtures-wholesale
Plaster-wholesale
Sand, construction-wholesale
Sewer pipe clay-wholesale
Stone, building-wholesale
Stone crushed or broken-wholesale
Stucco-wholesale
Terra cotta-wholesale
Tile clay or other ceramic except refractory-wholesale
Tile structural clay-wholesale"
5033,"Roofing, Siding, and Insulation Materials",50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=967&tab=description,Establishments primarily engaged in the wholesale distribution of roofing and siding (except wood) and insulation materials. ,"Asphalt felts and coatings-wholesale
Felts, tarred-wholesale
Fiberglass insulation materials-wholesale
Insulation, thermal-wholesale
Mineral wool insulation materials-wholesale
Roofing, asphalt and sheet metal-wholesale
Shingles except wood-wholesale
Siding except wood-wholesale"
5039,"Construction Materials, Not Elsewhere Classified",50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=968&tab=description,"Establishments primarily engaged in the wholesale distribution of mobile homes and of construction materials, not elsewhere classified, including prefabricated buildings and glass. Establishments selling construction materials to the general public and known as retail in the trade are classified in Retail Trade, Industry 5211. Establishments primarily engaged in marketing heavy structural metal products are classified in Industry 5051. ","Architectural metalwork-wholesale
Awnings-wholesale
Fencing and accessories wire-wholesale
Glass flat: except automotive-wholesale
Grain storage bins-wholesale
Metal buildings-wholesale
Mobile homes-wholesale
Plate glass-wholesale
Prefabricated buildings-wholesale
Septic tanks-wholesale
Structural assemblies prefabricated: non-wood-wholesale
Window glass-wholesale"
5043,Photographic Equipment and Supplies,50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=969&tab=description,"Establishments primarily engaged in the wholesale distribution of photographic equipment and supplies. Establishments primarily engaged in the wholesale distribution of photocopy, microfilm, and similar equipment are classified in Industry 5044. ","Cameras equipment, and supplies-wholesale
Darkroom apparatus-wholesale
Developing apparatus photographic-wholesale
Film photographic-wholesale
Identity recorders for photographing checks and fingerprints-wholesale
Motion picture cameras equipment and supplies-wholesale
Photographic cameras, projectors, equipment and supplies-wholesale
Printing apparatus photographic-wholesale
Projection apparatus, motion picture and slide: photographic-wholesale"
5044,Office Equipment,50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=970&tab=description,"Establishments primarily engaged in the wholesale distribution of office machines and related equipment, including photocopy and microfilm equipment and safes and vaults. These establishments frequently also sell office supplies. However, establishments primarily engaged in wholesaling most office supplies are classified in Industry Group 511. Establishments primarily engaged in wholesaling office furniture are classified in Industry 5021, and those wholesaling computers and peripheral equipment are classified in Industry 5045. ","Accounting machines-wholesale
Adding machines-wholesale
Addressing machines-wholesale
Bank automatic teller machines-wholesale
Blueprinting equipment-wholesale
Brownprinting equipment-wholesale
Calculating machines-wholesale
Cash registers-wholesale
Duplicating machines-wholesale
Mailing machines-wholesale
Microfilming equipment-wholesale
Mimeograph equipment-wholesale
Photocopy machines-wholesale
Typewriters-wholesale
Vaults and safes-wholesale
Whiteprinting equipment-wholesale"
5045,Computers and Computer Peripheral Equipment and Software,50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=971&tab=description,"Establishments primarily engaged in the wholesale distribution of computers, computer peripheral equipment, and computer software. These establishments frequently also may sell related supplies, but establishments primarily engaged in wholesaling supplies are classified according to the individual product (for example, computer paper in Industry 5112). Establishments primarily engaged in the wholesale distribution of modems and other electronic communications equipment are classified in Industry 5065. Establishment primarily engaged in selling computers and computer peripheral equipment and software for other than business or professional use are classified in Retail Trade, Industry 5734. ","Computer terminals-wholesale
Computers-wholesale
Disk drives-wholesale
Keying equipment-wholesale
Peripheral equipment computer-wholesale
Printers computer-wholesale
Software computer-wholesale"
5046,"Commercial Equipment, Not Elsewhere Classified",50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=972&tab=description,"Establishments primarily engaged in the wholesale distribution of commercial and related machines and equipment, not elsewhere classified, such as commercial cooking and food service equipment; partitions, shelving, lockers, and store fixtures; electrical signs; and balances and scales, except laboratory. ","Balances, except laboratory-wholesale
Coffee urns, commercial-wholesale
Cooking equipment, commercial-wholesale
Fixtures, store, not refrigerated-wholesale
Food warming equipment, commercial-wholesale
Lockers, not refrigerated-wholesale
Mannequins-wholesale
Merchandising machines, automatic-wholesale
Neon signs-wholesale
Ovens, microwave: commercial-wholesale
Partitions-wholesale
Phonographs, coin-operated-wholesale
Scales, except laboratory-wholesale
Shelving-wholesale
Signs, electrical-wholesale
Soda fountain fixtures, except refrigerated-wholesale
Vending machines-wholesale"
5047,"Medical, Dental, and Hospital Equipment and Supplies",50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=973&tab=description,"Establishments primarily engaged in the wholesale distribution of surgical and other medical instruments, apparatus, and equipment; dentist equipment; artificial limbs; operating room and hospital equipment; X-ray machines; and other electromedical equipment and apparatus used by physicians and in hospitals. Also included in this industry are establishments primarily engaged in the wholesale distribution of professional supplies used by medical and dental practitioners. ","Baths, whirlpool-wholesale
Beds, hospital-wholesale
Dental equipment-wholesale
Dental laboratory equipment-wholesale
Dentists'professional supplies-wholesale
Diagnostic equipment, medical-wholesale
Electromedical equipment-wholesale
Hearing aids-wholesale
Hospital equipment-wholesale
Hospital furniture-wholesale
Industrial safety devices: first-aid kits,
Face and eye masks-wholesale
Laboratory equipment, dental and medical-wholesale
Medical equipment-wholesale
Medical glass-wholesale
Orthopedic equipment-wholesale
Patient monitoring equipment-wholesale
Physicians'equipment-wholesale
Physicians'supplies-wholesale
Surgical and medical instruments-wholesale
Surgical equipment-wholesale
Therapy equipment-wholesale"
5048,Ophthalmic Goods,50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=974&tab=description,"Establishments primarily engaged in the wholesale distribution of professional equipment and goods used, prescribed, or sold by ophthalmologists, optometrists, and opticians, including ophthalmic frames, lenses, and sunglass lenses. ","Frames, ophthalmic-wholesale
Lenses, ophthalmic-wholesale
Ophthalmic goods-wholesale
Optometric equipment and supplies-wholesale"
5049,"Professional Equipment and Supplies, Not Elsewhere Classified",50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=975&tab=description,"Establishments primarily engaged in the wholesale distribution of professional equipment and supplies, not elsewhere classified, such as drafting instruments, laboratory equipment, and scientific instruments. ","Analytical instruments: photometers, spectrographs, and
Architects'equipment and supplies-wholesale
Drafting instruments and tables-wholesale
Engineers'equipment and supplies-wholesale
Laboratory equipment, except medical or dental-wholesale
Scientific instruments-wholesale"
5051,Metals Service Centers and Offices,50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=976&tab=description,"Establishments primarily engaged in marketing semifinished metal products, except precious metals. Establishments in this industry may operate with warehouses (metals service centers) or without warehouses (metals sales offices). Establishments primarily engaged in marketing precious metals are classified in Industry 5094. ","Aluminum bars, rods, ingots, sheets, pipes, plates, etc.-wholesale
Anode metal-wholesale
Bale ties, wire-wholesale
Bars, metal-wholesale
Bearing piles, iron and steel-wholesale
Black plate, iron and steel-wholesale
Castings, rough iron and steel-wholesale
Concrete reinforcing bars-wholesale
Copper sheets, plates, bars, rods, pipes, etc.-wholesale
Ferroalloys-wholesale
Forgings, ferrous-wholesale
Forms, concrete construction steel-wholesale
Foundry products-wholesale
Ingots-wholesale
Iron and steel flat products-wholesale
Iron and steel semifinished products-wholesale
Lead-wholesale
Mercury-wholesale
Metals, except precious-wholesale
Nails-wholesale
Nonferrous metal, except precious e.g. sheets, bars, rods-wholesale
Pig iron-wholesale
Piling, iron and steel-wholesale
Pipe and tubing, steel-wholesale
Pipe, cast iron-wholesale
Plates, metal-wholesale
Rails and accessories-wholesale
Reinforcement mesh, wire-wholesale
Rods, metal-wholesale
Sheets, galvanized or other coated-wholesale
Sheets, metal-wholesale
Steel-wholesale
Strip, metal-wholesale
Structural shapes, iron and steel-wholesale
Terneplate-wholesale
Tin and tin base metals, shapes, forms, etc.-wholesale
Tin plate bars-wholesale
Tin plate-wholesale
Track spikes-wholesale
Tubing, metal-wholesale
Wire rods-wholesale
Wire rope or cable, not insulated-wholesale
Wire screening-wholesale
Wire, not insulated-wholesale
Zinc-wholesale"
5052,Coal and Other Minerals and Ores,50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=977&tab=description,"Establishments primarily engaged in the wholesale distribution of coal and coke; copper, iron, lead, and other metallic ores, including precious metal ores; and crude nonmetallic minerals (including concentrates), except crude petroleum. Establishments primarily engaged in the wholesale distribution of nonmetallic minerals used in construction, such as sand and gravel, are included in Industry 5032. ","Coal-wholesale
Coke-wholesale
Copper ore-wholesale
Gold ore-wholesale
Iron ore-wholesale
Lead ore-wholesale
Metallic concentrates-wholesale
Metallic ores-wholesale
Nonmetallic minerals and concentrates crude: except
Silver ore-wholesale
Zinc ore-wholesale"
5063,"Electrical Apparatus and Equipment Wiring Supplies, and Construction Materials",50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=978&tab=description,"Establishments primarily engaged in the wholesale distribution of electrical power equipment for the generation, transmission, distribution, or control of electric energy; electrical construction materials for outside power transmission lines and for electrical systems; and electric light fixtures and bulbs. Construction contractors primarily engaged in installing electrical systems and equipment from their own stock are classified in Construction, Industry 1731. ","Alarm signal systems-wholesale
Batteries, except automotive-wholesale
Boxes and fittings, electrical-wholesale
Bus bars and trolley ducts-wholesale
Cable conduit-wholesale
Capacitors, except electronic-wholesale
Circuit breakers-wholesale
Coaxial cable-wholesale
Conduits and raceways-wholesale
Construction materials, electrical: interior and exterior-wholesale
Distribution equipment, electrical-wholesale
Flashlights-wholesale
Fuses and accessories-wholesale
Generators, electrical-wholesale
Hanging and fastening devices, electrical-wholesale
Industrial motor controls-wholesale
Insulators, electrical-wholesale
Lamp bulbs-wholesale
Light bulbs, electric-wholesale
Lighting fixtures: residential, commercial, and industrial-wholesale
Lugs and connectors, electrical-wholesale
Motor controls, electric-wholesale
Motors, electric-wholesale
Panelboards-wholesale
Pole line hardware-wholesale
Power transmission equipment, electric-wholesale
Receptacles, electrical-wholesale
Relays-wholesale
Safety switches-wholesale
Service entrance equipment, electrical-wholesale
Signaling equipment, electrical-wholesale
Storage batteries, industrial-wholesale
Switchboards, electrical distribution-wholesale
Switches, except electronic-wholesale
Switchgear-wholesale
Time switches-wholesale
Transformers, electric: except electronic-wholesale
Transmission equipment, electrical-wholesale
Unit substations-wholesale
Wire rope or cable, insulated-wholesale
Wire, insulated-wholesale
Wiring devices-wholesale
Wiring materials, interior-wholesale
Wiring supplies-wholesale"
5064,"Electrical Appliances, Television and Radio Sets",50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=979&tab=description,"Establishments primarily engaged in the wholesale distribution of radio and television receiving sets, other household electronic sound or video equipment, self-contained air-conditioning room units, and household electrical appliances. Also included are establishments primarily engaged in the wholesale distribution of household nonelectric laundry equipment and refrigerators and freezers. ","Air-conditioning room units, self-contained-wholesale
Answering machines, telephone-wholesale
Clothes dryers, household: electric and gas-wholesale
Dishwashers, household: electric-wholesale
Electric appliances, household-wholesale
Electric housewares and household fans-wholesale
Electric irons-wholesale
Electric ranges-wholesale
Electric razors-wholesale
Electric washing machines-wholesale
Freezers, household-wholesale
Garbage disposals, electric-wholesale
Humidifiers and dehumidifiers, portable-wholesale
Ironers, household: electric-wholesale
Microwave ovens, household-wholesale
Motor vehicle radios-wholesale
Percolators, electric-wholesale
Phonographs, except coin-operated-wholesale
Radios, receiving only, household and automotive-wholesale
Refrigerators, household: electric and gas-wholesale
Sewing machines, household: electric-wholesale
Stereo equipment-wholesale
Stoves, cooking or heating, household electric-wholesale
Tape players and recorders, household-wholesale
Television sets-wholesale
Toothbrushes, electric-wholesale
Vacuum cleaners, household-wholesale
Video disc players-wholesale
Waffle irons, electric-wholesale
Washing machines, household electric-wholesale
Water heaters, electric-wholesale"
5065,"Electronic Parts and Equipment, Not Elsewhere Classified",50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=980&tab=description,"Establishments primarily engaged in the wholesale distribution of electronic parts and electronic communications equipment, not elsewhere classified, such as telephone and telegraphic equipment; radio and television broadcasting and communications equipment; and intercommunications equipment. Establishments primarily engaged in the wholesale distribution of radio and television receiving sets, phonographs, and other household sound or video equipment are classified in Industry 5064. ","Amateur radio communications equipment-wholesale
Capacitors, electronic-wholesale
Cassettes, recording-wholesale
Cathode ray picture tubes-wholesale
Citizens'band radios-wholesale
Coils, electronic-wholesale
Communications equipment, except household-wholesale
Condensers, electronic-wholesale
Connectors, electronic-wholesale
Diodes-wholesale
Diskettes-wholesale
Electronic parts-wholesale
Electronic tubes: receiving, transmitting, and industrial-wholesale
Intercommunications equipment, electronic-wholesale
Magnetic recording tape-wholesale
Modems-wholesale
Public address equipment-wholesale
Radio parts and accessories-wholesale
Rectifiers, electronic-wholesale
Resistors, electronic-wholesale
Semiconductor devices-wholesale
Tapes, audio and video recording-wholesale
Telegraph equipment-wholesale
Telephone equipment-wholesale
Television receiving and transmitting tubes-wholesale
Transformers, electronic-wholesale
Transistors-wholesale
Transmitters-wholesale"
5072,Hardware,50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=981&tab=description,"Establishments primarily engaged in the wholesale distribution of cutlery and general hardware, including handsaws; saw blades; brads, staples, and tacks; and bolts, nuts, rivets, and screws. Establishments primarily engaged in the wholesale distribution of nails, non-insulated wire, and screening are classified in Industry 5051. ","Bolts, nuts, rivets, and screws-wholesale
Brads-wholesale
Builders'hardware-wholesale
Cutlery-wholesale
Fasteners, hardware-wholesale
Handsaws-wholesale
Handtools, except automotive and machinists'precision-wholesale
Hardware, heavy-wholesale
Hardware, shelf or light-wholesale
Locks and related materials-wholesale
Power handtools-wholesale
Saw blades-wholesale
Staples-wholesale
Tacks-wholesale
Washers, hardware-wholesale"
5074,Plumbing and Heating Equipment and Supplies (Hydronics),50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=982&tab=description,"Establishments primarily engaged in the wholesale distribution of hydronic plumbing and heating equipment and supplies. Construction contractors primarily engaged in installing plumbing and heating equipment from their own stock are classified in Construction, Industry 1711. ","Boilers, power: industrial-wholesale
Boilers, steam and hot water heating-wholesale
Burners, fuel oil and distillate oil-wholesale
Convectors-wholesale
Fireplaces, prefabricated-wholesale
Furnaces, except electric and warm air-wholesale
Hydronic heating equipment and supplies-wholesale
Metal sanitary ware-wholesale
Oil burners-wholesale
Pipe and boiler covering-wholesale
Plumbers'brass goods, fittings, and valves-wholesale
Plumbing and heating valves-wholesale
Plumbing fixtures, equipment, and supplies-wholesale
Radiators and parts, heating: nonelectric-wholesale
Ranges, except electric-wholesale
Sanitary ware, china or enameled iron-wholesale
Sauna heaters, except electric-wholesale
Solar heating panels and equipment-wholesale
Steam fittings-wholesale
Stoves, cooking: except electric-wholesale
Stoves, wood burning-wholesale
Valves, plumbing and heating-wholesale
Water conditioning equipment-wholesale
Water heaters, except electric-wholesale
Water softeners-wholesale"
5075,Warm Air Heating and Air-Conditioning Equipment and Supplies,50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=983&tab=description,"Establishments primarily engaged in the wholesale distribution of warm air heating and air-conditioning equipment and supplies. Construction contractors primarily engaged in installing warm air heating and air-conditioning equipment are classified in Construction, Industry 1711. ","Air pollution control equipment and supplies-wholesale
Air-conditioning equipment, except room units-wholesale
Automotive air-conditioners-wholesale
Compressors, air-conditioning-wholesale
Condensing units, air-conditioning-wholesale
Dust collection equipment-wholesale
Furnaces, heating: electric-wholesale
Furnaces, warm air-wholesale
Humidifiers and dehumidifiers, except portable-wholesale
Ventilating equipment and supplies-wholesale
Warm air heating and cooling equipment-wholesale"
5078,Refrigeration Equipment and Supplies,50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=984&tab=description,"Establishments primarily engaged in the wholesale distribution of refrigeration equipment and supplies. Construction contractors primarily engaged in the installation of refrigeration equipment from their own stock are classified in Construction, Industry 1711. ","Beverage coolers-wholesale
Cold storage machinery-wholesale
Condensing units, refrigeration-wholesale
Display cases, refrigerated-wholesale
Drinking water coolers, mechanical-wholesale
Fixtures, refrigerated-wholesale
Ice cream cabinets-wholesale
Ice making machines-wholesale
Refrigerators, commercial: reach-in and walk-in-wholesale
Show cases, refrigerated-wholesale
Soda fountain fixtures, refrigerated-wholesale"
5082,Construction and Mining (Except Petroleum) Machinery and Equipment,50,Wholesale Trade-durable Goods,F,Wholesale Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=985&tab=description,"Establishments primarily engaged in the wholesale distribution of construction or mining cranes, excavating machinery and equipment, power shovels, road construction and maintenance machinery, tractor-mounting equipment and other specialized machinery and equipment used in the construction, mining, and logging industries. Establishments engaged in marketing oil well machinery and equipment are classified in Industry 5084. ","Bituminous processing equipment-wholesale
Concrete processing equipment-wholesale
Construction machinery and equipment-wholesale
Cranes, construction-wholesale
Crushing, pulverizing and screening machinery for construction and
Dredges and draglines, except ships-wholesale
Excavating machinery and equipment-wholesale
Forestry equipment-wholesale
Front-end loaders-wholesale
Graders, motor-wholesale
Logging equipment-wholesale
Mineral beneficiation machinery-wholesale
Mining machinery and equipment, except petroleum-wholesale
Mixers, construction and mining-wholesale
Pavers-wholesale
Quarrying machinery and equipment-wholesale
Road construction and maintenance machinery-wholesale
Scaffolding-wholesale
Shovels, power-wholesale
Tracklaying equipment-wholesale
Tractor-mounting equipment-wholesale
Tractors, construction-wholesale
Well points (drilling equipment)-wholesale"
